Brand Name,Price,Rating,Rating Count,Review Count,Ranking,URL
Lockly,0,4.4,2276,2276,22,https://www.amazon.com/Lockly-Bluetooth-Fingerprint-Patented-Compatible/dp/B08435S8L7/ref=sr_1_114?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-114
Yale,175,3.9,468,468,23,https://www.amazon.com/Yale-Bluetooth-Deadbolt-Ridgefield-Handleset/dp/B084DX8HN8/ref=sr_1_115?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-115
Google,162,3.9,135,135,24,https://www.amazon.com/Google-Nest-Yale-Lock-Tamper-Proof/dp/B0B35D2H3M/ref=sr_1_116?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-116
HOSOM,40,3.9,67,67,25,https://www.amazon.com/HOSOM-Fingerprint-Deadbolt-Electronic-Lock-20/dp/B0BWXCBLKN/ref=sr_1_117?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-117
Keyless,90,2.8,4,4,26,https://www.amazon.com/DAKDAP-Electronic-Anti-Peeping-Biometric-Installation/dp/B0CW1JCHCT/ref=sr_1_118?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-118
Veise,130,4.4,2298,2298,27,https://www.amazon.com/Fingerprint-Door-Lock-Lever-Handles/dp/B0BHZ33CX9/ref=sr_1_119?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-119
Keypad,80,4.4,1113,1113,28,https://www.amazon.com/Keypad-Smart-Door-Lock-Handle/dp/B09MQL1K2L/ref=sr_1_120?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-120
Kwikset,199,4.2,704,704,29,https://www.amazon.com/Kwikset-Traditional-Fingerprint-featuring-99590-002/dp/B08DZ2QHC9/ref=sr_1_121?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-121
Veise,90,4.5,435,435,30,https://www.amazon.com/Veise-Keypad-Door-Lock-Handle/dp/B0BL7YKW29/ref=sr_1_122?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-122
Keyless,80,4.5,111,111,31,https://www.amazon.com/AkaGear-Keyless-Entry-Door-Control/dp/B0CYC63B2M/ref=sr_1_123?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-123
Hornbill,140,4.3,222,222,32,https://www.amazon.com/Hornbill-Smart-Lock-WiFi-Deadbolt/dp/B0CMZT5PDN/ref=sr_1_124?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-124
Aqara,270,4.2,268,268,33,https://www.amazon.com/Aqara-U200-Fingerprint-Rechargeable-SmartThings/dp/B0D1C75J4F/ref=sr_1_125?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-125
Veise,40,4.5,3512,3512,34,https://www.amazon.com/Veise-Electronic-Deadbolt-Anti-Peeking-Installation/dp/B09YLNY2DD/ref=sr_1_126?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-126
ULTRALOQ,179,3.7,1117,1117,35,https://www.amazon.com/ULTRALOQ-Fingerprint-Smartphone-Deadbolt-Certified/dp/B0BT937TRF/ref=sr_1_127?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-127
Lockly,330,4.3,288,288,36,https://www.amazon.com/Lockly-Touchscreen-Fingerprint-Compatible-Installation/dp/B083BHF1PC/ref=sr_1_128?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-128
Veise,170,4.2,218,218,37,https://www.amazon.com/Veise-Fingerprint-Biometric-Electronic-Touchscreen/dp/B0C1NNL2V3/ref=sr_1_129?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-129
SCHLAGE,89,4.4,17929,17929,38,https://www.amazon.com/BE365-CAM-622-Electronic-Deadbolt/dp/B089JJBCK6/ref=sr_1_130?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-130
Hornbill,220,4.4,714,714,39,https://www.amazon.com/Fingerprint-Hornbill-Keyless-Deadbolt-Passcode/dp/B0BHZD1BHX/ref=sr_1_131?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-131
Veise,90,4.5,2078,2078,40,https://www.amazon.com/Veise-Keyless-Entry-Lever-Handles/dp/B0BMQ273Z2/ref=sr_1_132?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-132
ULTRALOQ,239,4.2,48,48,41,https://www.amazon.com/ULTRALOQ-Smart-Locks-Front-Built/dp/B0CW3BVMQB/ref=sr_1_133?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-133
Kwikset,61,4.8,2315,2315,42,https://www.amazon.com/Kwikset-Cylinder-Deadbolt-featuring-SmartKey/dp/B00115YDI8/ref=sr_1_134?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-134
Yale,184,3.4,6,6,43,https://www.amazon.com/Yale-Assure-Lock-Touch-Z-Wave/dp/B0CYMXSM6R/ref=sr_1_135?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-135
Keypad,130,4.4,51,51,44,https://www.amazon.com/Keypad-Door-Lock-Handle-Set/dp/B0CSVGPQCH/ref=sr_1_136?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-136
WiFi,130,4.4,128,128,45,https://www.amazon.com/WiFi-Smart-Door-Lock-Set/dp/B0CQSD49MM/ref=sr_1_137?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-137
Smart,230,4.4,116,116,46,https://www.amazon.com/Smart-WiFi-Front-Door-Lock/dp/B0CMWL7ZSD/ref=sr_1_138?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-138
Sifely,40,4.4,2675,2675,47,https://www.amazon.com/Sifely-Smart-Wi-Fi-Gateway-Model/dp/B07VRMTZP9/ref=sr_1_139?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-139
Veise,140,4.4,139,139,48,https://www.amazon.com/Veise-Electronic-Touchscreen-Installation-Waterproof/dp/B0C1NGTVZQ/ref=sr_1_140?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-140
Veise,90,4.5,425,425,49,https://www.amazon.com/Veise-Keyless-Entry-Door-Knobs/dp/B0BZ3M7TP3/ref=sr_1_141?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-141
eufy,0,4.3,3354,3354,50,https://www.amazon.com/eufy-Fingerprint-Electronic-Touchscreen-Weatherproofing/dp/B08P75DNB5/ref=sr_1_142?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.EuHTkUtilf__RSCSHywOdukKhsL88FLBbOB4mJQ3sJBx9JswYdexguiVu6LMNTjtpQN1x9giP0Kl0qBEyAN8fzC3GPyrZdrS0o4lDfIZO7y_pd8gpB361gYR6qC0pSVY59sbmrtaADiykM7XnS3Qde6vuqajNobGxnd9mZInSkQjJI-5eZzVL7_pgA-aMcR3WzBumbzqcT80zzlfLsg8JxaTqYMVrUe90MsAgrOVexvdIrzuCTlG5UAnYLvPkUnHASRcYmhNvYukY8A9zaa7hLZ5_CNd003ed2mJyWtbnKw.U_donn6KFGtLPtKhYHV3kFk5DXAvAan5PiOTc1TXxak&dib_tag=se&keywords=smart+lock&qid=1725439421&sprefix=smart+lock%2Caps%2C2815&sr=8-142
